"","mncplty_c","Longitude","Latitude","within_russian","within_prussian","within_austrian"
"1764","2402032",19.0866347491691,49.7250057593077,FALSE,FALSE,TRUE
"1765","2402043",18.9664101542439,49.8984145305728,FALSE,TRUE,TRUE
"1766","2402052",18.9068835305701,49.8372686930967,FALSE,FALSE,TRUE
"1767","2402062",18.9418020654089,49.781551493169,FALSE,FALSE,TRUE
"1768","2402072",19.1431484458321,49.8356688675394,FALSE,FALSE,TRUE
"1769","2402082",19.2446189053987,49.8234101197859,FALSE,FALSE,TRUE
"1770","2402093",19.1381910919783,49.910467199811,FALSE,TRUE,TRUE
"1771","2402102",19.073990175014,49.758065384594,FALSE,FALSE,TRUE
"1772","2403011",18.6473981450743,49.7560793621849,FALSE,FALSE,TRUE
"1773","2403021",18.82826199863,49.7146466253703,FALSE,FALSE,TRUE
"1774","2403031",18.9072412949345,49.6330284711323,FALSE,FALSE,TRUE
"1775","2403042",18.9092920866396,49.7262238469761,FALSE,FALSE,TRUE
"1776","2403052",18.8287199496524,49.8918555821834,FALSE,TRUE,TRUE
"1777","2403062",18.7219543820193,49.7975814338791,FALSE,TRUE,TRUE
"1778","2403072",18.7309638912232,49.7262963101686,FALSE,FALSE,TRUE
"1779","2403082",18.6493254015571,49.810770381829,FALSE,TRUE,TRUE
"1780","2403092",18.90623784908,49.5605407036842,FALSE,FALSE,TRUE
"1781","2403103",18.7932854614456,49.8178880294975,FALSE,TRUE,TRUE
"1782","2403113",18.7331338804925,49.8852064533792,FALSE,TRUE,TRUE
"1783","2403122",18.6147055157564,49.8656620048925,FALSE,TRUE,TRUE
"1784","2404013",18.9418002253708,50.790363402967,TRUE,TRUE,FALSE
"1785","2404022",19.5632408918863,50.852104986073,TRUE,FALSE,FALSE
"1786","2404032",19.4505067742479,50.7259982444917,TRUE,FALSE,FALSE
"1787","2404042",19.1390299987541,50.6743885255072,TRUE,TRUE,FALSE
"1788","2404052",19.3831150227505,50.9014496413763,TRUE,FALSE,FALSE
"1789","2404063",19.7036803984687,50.7986658167487,TRUE,FALSE,FALSE
"1790","2404072",18.9932010531194,50.7224900864548,TRUE,TRUE,FALSE
"1791","2404082",19.3061677025341,50.9877949653577,TRUE,FALSE,FALSE
"1792","2404092",19.6421672061332,50.6997280804875,TRUE,FALSE,FALSE
"1793","2404102",19.3243321760432,50.8242147021647,TRUE,FALSE,FALSE
"1794","2404112",19.1647133897163,50.9327399814592,TRUE,FALSE,FALSE
"1795","2404122",19.2837066701493,50.7423138439722,TRUE,FALSE,FALSE
"1796","2404132",19.1318759179556,50.7234797691947,TRUE,FALSE,FALSE
"1797","2404142",19.5068618366607,50.7868867515553,TRUE,FALSE,FALSE
"1798","2404152",19.2263264513218,50.8770752827492,TRUE,FALSE,FALSE
"1799","2404162",19.0552091083212,50.6690987953203,TRUE,TRUE,FALSE
"1800","2405011",18.6638315892791,50.2048818584768,FALSE,TRUE,FALSE
"1801","2405021",18.6126635467616,50.3903447804668,FALSE,TRUE,FALSE
"1802","2405032",18.7524399128974,50.2291786560008,FALSE,TRUE,FALSE
"1803","2405042",18.5722331894906,50.2135482194397,FALSE,TRUE,FALSE
"1804","2405052",18.4691563466447,50.3737130958739,FALSE,TRUE,FALSE
"1805","2405063",18.5013478847825,50.2745522636875,FALSE,TRUE,FALSE
"1806","2405073",18.5078800464327,50.4473822287037,FALSE,TRUE,FALSE
"1807","2405082",18.5588288852484,50.5082574007058,FALSE,TRUE,FALSE
"1808","2406013",18.9914603373071,50.90596964449,TRUE,FALSE,FALSE
"1809","2406023",18.7013740012277,50.9653888786849,TRUE,TRUE,FALSE
"1810","2406032",18.7845218502632,51.0339956195212,TRUE,FALSE,FALSE
"1811","2406042",19.0078684621731,50.9859001589747,TRUE,FALSE,FALSE
"1812","2406052",18.8294111599234,50.9425923331399,TRUE,FALSE,FALSE
"1813","2406062",18.7540891507374,50.8873496484544,TRUE,FALSE,FALSE
"1814","2406072",18.9317860013231,51.0340986268013,TRUE,FALSE,FALSE
"1815","2406082",18.6910278699431,50.8529608586501,TRUE,TRUE,FALSE
"1816","2406092",18.8792433697236,50.8398051668808,TRUE,TRUE,FALSE
"1817","2407011",18.6976269130659,50.6343167625921,FALSE,TRUE,FALSE
"1818","2407022",18.9154028333363,50.6807923484187,TRUE,TRUE,FALSE
"1819","2407032",18.6193502944423,50.7819836836367,TRUE,TRUE,FALSE
"1820","2407042",18.8270818967953,50.7421787010122,TRUE,TRUE,FALSE
"1821","2407052",18.7250338669483,50.7196925886829,FALSE,TRUE,FALSE
"1822","2407062",18.8358729633734,50.6255962021851,TRUE,TRUE,FALSE
"1823","2407072",18.5720879833894,50.6709418012529,FALSE,TRUE,FALSE
"1824","2407083",19.0260597985268,50.5967587472288,TRUE,TRUE,FALSE
"1825","2408011",18.8523054637951,50.143926975938,FALSE,TRUE,FALSE
"1826","2408021",18.8565145492267,50.1899020192559,FALSE,TRUE,FALSE
"1827","2408031",18.7881028426827,50.1033301593357,FALSE,TRUE,FALSE
"1828","2408042",18.754518231186,50.1829055075457,FALSE,TRUE,FALSE
"1829","2408052",18.9016682426054,50.1161686554315,FALSE,TRUE,FALSE
"1830","2409011",19.3292842431608,50.5618616440029,TRUE,FALSE,FALSE
"1831","2409023",19.1765719068846,50.5785102156335,TRUE,TRUE,FALSE
"1832","2409032",19.508267039074,50.6463222614959,TRUE,FALSE,FALSE
"1833","2409042",19.23526875646,50.6578761396238,TRUE,FALSE,FALSE
"1834","2409053",19.3667112859696,50.6367159134167,TRUE,FALSE,FALSE
"1835","2410012",18.8971651331716,49.9329060930512,FALSE,TRUE,TRUE
"1836","2410022",18.9480398072203,50.0697335913006,FALSE,TRUE,FALSE
"1837","2410032",19.0800039858452,49.9920771636841,FALSE,TRUE,TRUE
"1838","2410042",18.6966042144687,49.9502624000643,FALSE,TRUE,TRUE
"1839","2410053",18.9153438107947,49.9889015248775,FALSE,TRUE,TRUE
"1840","2410062",18.8242130012098,50.0243446827698,FALSE,TRUE,FALSE
"1841","2411011",18.2266442914317,50.0882152152526,FALSE,TRUE,FALSE
"1842","2411022",18.3228931597589,50.0726755601478,FALSE,TRUE,FALSE
"1843","2411033",18.1391807941807,50.0285629356574,FALSE,TRUE,FALSE
"1844","2411042",18.2567621147733,49.9890202787849,FALSE,TRUE,FALSE
"1845","2411053",18.3760732863665,50.2054639675727,FALSE,TRUE,FALSE
"1846","2411062",18.314347182149,50.156039014866,FALSE,TRUE,FALSE
"1847","2411072",18.0994308160672,50.1004000795545,FALSE,TRUE,FALSE
"1848","2411082",18.1737172701219,50.1556487064741,FALSE,TRUE,FALSE
"1849","2412013",18.6693053700772,50.1337917999274,FALSE,TRUE,FALSE
"1850","2412022",18.4201918393674,50.0974686924883,FALSE,TRUE,FALSE
"1851","2412032",18.4709270987261,50.1047800483711,FALSE,TRUE,FALSE
"1852","2412042",18.3750894732,50.1211424809432,FALSE,TRUE,FALSE
"1853","2412052",18.5733801648132,50.0285285743946,FALSE,TRUE,FALSE
"1854","2413011",18.9246145835523,50.5566465244205,FALSE,TRUE,FALSE
"1855","2413021",18.9515733116847,50.5041214468127,FALSE,TRUE,FALSE
"1856","2413031",18.9029136981194,50.4012129490462,FALSE,TRUE,FALSE
"1857","2413041",18.8356560188563,50.4627662011379,FALSE,TRUE,FALSE
"1858","2413052",18.6499480340161,50.5714618913874,FALSE,TRUE,FALSE
"1859","2413062",19.0552698351671,50.4733423413413,TRUE,TRUE,FALSE
"1860","2413072",18.9377153515846,50.4483612625941,TRUE,TRUE,FALSE
"1861","2413082",18.7361572072744,50.5283360899801,FALSE,TRUE,FALSE
"1862","2413092",18.716105210086,50.4126361148429,FALSE,TRUE,FALSE
"1863","2414011",19.1320183829041,50.0796586785889,FALSE,TRUE,TRUE
"1864","2414021",19.1998684782669,50.1439942623775,FALSE,TRUE,TRUE
"1865","2414031",19.1244564657344,50.1262701386268,FALSE,TRUE,FALSE
"1866","2414042",19.0843002261434,50.0505781455101,FALSE,TRUE,TRUE
"1867","2414052",19.199302337241,50.1058548874518,FALSE,TRUE,TRUE
"1868","2415011",18.3881679671569,50.0435327989194,FALSE,TRUE,FALSE
"1869","2415021",18.4706899993419,50.0433507612048,FALSE,TRUE,FALSE
"1870","2415031",18.4279872351093,50.0674344917991,FALSE,TRUE,FALSE
"1871","2415041",18.4470020848825,50.0054004009813,FALSE,TRUE,FALSE
"1872","2415052",18.4891881764189,49.9340956913271,FALSE,TRUE,FALSE
"1873","2415062",18.3816448572337,49.9700058866759,FALSE,TRUE,FALSE
"1874","2415072",18.307717335394,50.0272274546748,FALSE,TRUE,FALSE
"1875","2415082",18.5246236340365,50.0200326372467,FALSE,TRUE,FALSE
"1876","2415092",18.5474225716951,49.9815912143119,FALSE,TRUE,FALSE
"1877","2416011",19.3304263170461,50.4865501996244,TRUE,FALSE,FALSE
"1878","2416021",19.471510365422,50.4969118548691,TRUE,FALSE,FALSE
"1879","2416032",19.6816297001305,50.6221068974855,TRUE,FALSE,FALSE
"1880","2416042",19.5999714152547,50.5641450404643,TRUE,FALSE,FALSE
"1881","2416053",19.3923341344347,50.4174952643704,TRUE,FALSE,FALSE
"1882","2416063",19.5485713729304,50.4526262810766,TRUE,FALSE,FALSE
"1883","2416073",19.6918705719073,50.4881363380641,TRUE,FALSE,FALSE
"1884","2416083",19.7966116232701,50.6393163962042,TRUE,FALSE,FALSE
"1885","2416092",19.4545669690508,50.5609346891725,TRUE,FALSE,FALSE
"1886","2416102",19.8430993846557,50.4972855673631,TRUE,FALSE,FALSE
"1887","2417011",19.2102461550739,49.6916197537393,FALSE,FALSE,TRUE
"1888","2417022",19.1924181864361,49.7781430008109,FALSE,FALSE,TRUE
"1889","2417032",19.3016090869182,49.7088856484131,FALSE,FALSE,TRUE
"1890","2417042",19.3315760585005,49.602369434494,FALSE,FALSE,TRUE
"1891","2417052",19.4322660756096,49.6509032361691,FALSE,FALSE,TRUE
"1892","2417062",19.0713132842819,49.6701887563133,FALSE,FALSE,TRUE
"1893","2417072",19.2944731983981,49.7501287922174,FALSE,FALSE,TRUE
"1894","2417082",19.1516713945262,49.7233135117286,FALSE,FALSE,TRUE
"1895","2417092",19.0550123584163,49.5615838331347,FALSE,FALSE,TRUE
"1896","2417102",19.1597792943935,49.6305561783653,FALSE,FALSE,TRUE
"1897","2417112",19.0416538745086,49.475555312926,FALSE,FALSE,TRUE
"1898","2417122",19.3891388245789,49.7342315425196,FALSE,FALSE,TRUE
"1899","2417132",19.2780617724451,49.6611301978885,FALSE,FALSE,TRUE
"1900","2417142",19.1591429343921,49.4644649114025,FALSE,FALSE,TRUE
"1901","2417152",19.1552564529639,49.5805482188738,FALSE,FALSE,TRUE
"1902","2461011",19.0405309521979,49.8132178167351,FALSE,FALSE,TRUE
"1903","2462011",18.8768496611086,50.3626979026426,FALSE,TRUE,FALSE
"1904","2463011",18.9608020383162,50.295408287394,FALSE,TRUE,FALSE
"1905","2464011",19.1179992833637,50.8050946161953,TRUE,FALSE,FALSE
"1906","2465011",19.2997373544387,50.3547853526519,TRUE,FALSE,FALSE
"1907","2466011",18.6543458271998,50.2992814004449,FALSE,TRUE,FALSE
"1908","2467011",18.6115894452441,49.9546193699504,FALSE,TRUE,TRUE
"1909","2468011",19.2910143321256,50.2046132620889,TRUE,TRUE,TRUE
"1910","2469011",19.0228215985137,50.2191067432644,TRUE,TRUE,FALSE
"1911","2470011",19.1428253706598,50.1975470461098,TRUE,TRUE,TRUE
"1912","2471011",18.9672684340733,50.3731951140483,TRUE,TRUE,FALSE
"1913","2472011",18.869573555399,50.2635471255042,FALSE,TRUE,FALSE
"1914","2473011",18.5445652967301,50.1053479147134,FALSE,TRUE,FALSE
"1915","2474011",19.0260383037865,50.313926514302,TRUE,TRUE,FALSE
"1916","2475011",19.192470663203,50.2762667603622,TRUE,TRUE,TRUE
"1917","2476011",18.9104447552809,50.2977857952005,FALSE,TRUE,FALSE
"1918","2477011",19.0026752357805,50.123135011046,FALSE,TRUE,FALSE
"1919","2478011",18.7877253328733,50.3155821572125,FALSE,TRUE,FALSE
"1920","2479011",18.6918829866344,50.0369716196156,FALSE,TRUE,FALSE
"1921","2601013",20.7485841176404,50.4795537467432,TRUE,FALSE,FALSE
"1922","2601022",20.8697858414456,50.582903177999,TRUE,FALSE,FALSE
"1923","2601033",20.8159369713086,50.3207920869685,TRUE,FALSE,TRUE
"1924","2601043",21.0379651870375,50.3726434702827,TRUE,FALSE,TRUE
"1925","2601052",20.8861680097546,50.3769924779843,TRUE,FALSE,FALSE
"1926","2601063",20.9246616694426,50.4594286516527,TRUE,FALSE,FALSE
"1927","2601072",21.0015070073558,50.5252937782626,TRUE,FALSE,FALSE
"1928","2601083",20.6849182237943,50.3689682248312,TRUE,FALSE,FALSE
"1929","2602012",20.4277472626389,50.5854548674299,TRUE,FALSE,FALSE
"1930","2602023",20.3064038736134,50.6479121251156,TRUE,FALSE,FALSE
"1931","2602033",20.2465998545919,50.7949179048027,TRUE,FALSE,FALSE
"1932","2602042",20.1316701103296,50.6593943453211,TRUE,FALSE,FALSE
"1933","2602052",20.1453872947499,50.7471383920422,TRUE,FALSE,FALSE
"1934","2602063",20.0478973987346,50.5582101583655,TRUE,FALSE,FALSE
"1935","2602072",19.937282760872,50.5938847569999,TRUE,FALSE,FALSE
"1936","2602082",20.4454044136162,50.7052714906216,TRUE,FALSE,FALSE
"1937","2602092",20.2276391424128,50.5214867780318,TRUE,FALSE,FALSE
"1938","2603012",20.6007234523035,50.2338185272774,TRUE,FALSE,FALSE
"1939","2603022",20.5368027338173,50.3337192802957,TRUE,FALSE,FALSE
"1940","2603033",20.4795014151665,50.2495957631431,TRUE,FALSE,FALSE
"1941","2603043",20.6808679854971,50.2657561172781,TRUE,FALSE,TRUE
"1942","2603053",20.397310932784,50.313528321508,TRUE,FALSE,FALSE
"1943","2604012",20.9590579444901,50.8345827036508,TRUE,FALSE,FALSE
"1944","2604023",20.9180258320995,50.9510088695272,TRUE,FALSE,FALSE
"1945","2604033",20.4435549786057,50.7861938535912,TRUE,FALSE,FALSE
"1946","2604043",20.7229719758754,50.6113595745341,TRUE,FALSE,FALSE
"1947","2604053",20.8036020245007,50.7790806015204,TRUE,FALSE,FALSE
"1948","2604062",20.8189501605971,50.8616403137402,TRUE,FALSE,FALSE
"1949","2604073",21.0755993169761,50.7708418243406,TRUE,FALSE,FALSE
"1950","2604082",20.2545422385705,50.9394793915887,TRUE,FALSE,FALSE
"1951","2604092",20.7265810996261,50.9142001504267,TRUE,FALSE,FALSE
"1952","2604102",20.5523342694229,50.9513135192407,TRUE,FALSE,FALSE
"1953","2604112",20.4623173926936,51.0144266826187,TRUE,FALSE,FALSE
"1954","2604123",20.6210351703364,50.7391509358392,TRUE,FALSE,FALSE
"1955","2604133",21.0751397286567,50.8696922638067,TRUE,FALSE,FALSE
"1956","2604142",20.4215694095472,50.875859714229,TRUE,FALSE,FALSE
"1957","2604153",20.7851672220984,50.6831857418753,TRUE,FALSE,FALSE
"1958","2604162",21.0078433404156,50.6912865546977,TRUE,FALSE,FALSE
"1959","2604172",20.5235613718697,50.8196889589684,TRUE,FALSE,FALSE
"1960","2604182",20.4212194819018,50.9435301087691,TRUE,FALSE,FALSE
"1961","2604192",20.6547108706301,50.9922878687696,TRUE,FALSE,FALSE
"1962","2605012",20.0668131335712,51.1326452824734,TRUE,FALSE,FALSE
"1963","2605022",20.449614753863,51.2807605795249,TRUE,FALSE,FALSE
"1964","2605033",20.3910621745031,51.1820395911973,TRUE,FALSE,FALSE
"1965","2605043",20.2641391794867,51.0598470171985,TRUE,FALSE,FALSE
"1966","2605052",20.2024983876005,51.1478671786573,TRUE,FALSE,FALSE
"1967","2605062",20.1259410605044,51.0217499621623,TRUE,FALSE,FALSE
"1968","2605072",20.403751712339,51.0725763225011,TRUE,FALSE,FALSE
"1969","2605083",20.5797893523878,51.1432706523668,TRUE,FALSE,FALSE
"1970","2606012",21.2239317849431,50.7838875603034,TRUE,FALSE,FALSE
"1971","2606022",21.2796699695449,50.7206094303552,TRUE,FALSE,FALSE
"1972","2606032",21.4901081925002,50.7351504088804,TRUE,FALSE,FALSE
"1973","2606043",21.4219136008132,50.7897642948201,TRUE,FALSE,FALSE
"1974","2606053",21.6990436956423,50.8785367344089,TRUE,FALSE,FALSE
"1975","2606062",21.3571648231088,50.8444125161131,TRUE,FALSE,FALSE
"1976","2606072",21.7247707566852,50.995336214791,TRUE,FALSE,FALSE
"1977","2606082",21.5885814031589,50.8248847228151,TRUE,FALSE,FALSE
"1978","2607011",21.4005919757526,50.9471129317566,TRUE,FALSE,FALSE
"1979","2607022",21.57405855839,51.0169410294529,TRUE,FALSE,FALSE
"1980","2607032",21.3991129436228,50.9349016108278,TRUE,FALSE,FALSE
"1981","2607043",21.5292460164964,50.9055038744412,TRUE,FALSE,FALSE
"1982","2607053",21.3044054185761,50.9765334315963,TRUE,FALSE,FALSE
"1983","2607062",21.2100093962082,50.8773405595777,TRUE,FALSE,FALSE
"1984","2608013",20.3610946681354,50.3978311424956,TRUE,FALSE,FALSE
"1985","2608022",20.5811920619585,50.6134771391165,TRUE,FALSE,FALSE
"1986","2608032",20.4082598522635,50.4892960773207,TRUE,FALSE,FALSE
"1987","2608043",20.5475494649648,50.4871320503593,TRUE,FALSE,FALSE
"1988","2608052",20.5676197071558,50.3861407645897,TRUE,FALSE,FALSE
"1989","2609011",21.7509666744116,50.6787832691161,TRUE,FALSE,TRUE
"1990","2609022",21.781988893575,50.7472054806546,TRUE,FALSE,TRUE
"1991","2609033",21.4454969055504,50.6607210933593,TRUE,FALSE,FALSE
"1992","2609043",21.5753586391055,50.5977566890777,TRUE,FALSE,TRUE
"1993","2609052",21.5190356407066,50.5609584366411,TRUE,FALSE,TRUE
"1994","2609062",21.6153969282313,50.698653524447,TRUE,FALSE,FALSE
"1995","2609072",21.6367809233137,50.646353394943,TRUE,FALSE,TRUE
"1996","2609082",21.6542059534319,50.7493799594291,TRUE,FALSE,FALSE
"1997","2609093",21.7940863673311,50.8277889158441,TRUE,FALSE,TRUE
"1998","2610011",20.8604345001214,51.1170666639504,TRUE,FALSE,FALSE
"1999","2610022",20.7173629026799,51.0953657249861,TRUE,FALSE,FALSE
"2000","2610032",20.7834244525235,50.9906152449466,TRUE,FALSE,FALSE
"2001","2610042",20.9321478541631,51.1358681173286,TRUE,FALSE,FALSE
"2002","2610053",20.8372779006855,51.0459186128158,TRUE,FALSE,FALSE
"2003","2611011",21.0801399288927,51.0397611710196,TRUE,FALSE,FALSE
"2004","2611022",21.2274507471232,51.0396549013122,TRUE,FALSE,FALSE
"2005","2611032",21.0631053194975,51.127843183624,TRUE,FALSE,FALSE
"2006","2611042",21.0812042131769,50.9554897111704,TRUE,FALSE,FALSE
"2007","2611053",20.9887584095204,51.0498517149243,TRUE,FALSE,FALSE
"2008","2612012",21.2725054949212,50.655601402153,TRUE,FALSE,FALSE
"2009","2612022",21.1674724591925,50.3986802242204,TRUE,FALSE,TRUE
"2010","2612033",21.0711977296974,50.4631823141934,TRUE,FALSE,FALSE
"2011","2612043",21.4054995283107,50.5077600175398,TRUE,FALSE,TRUE
"2012","2612053",21.2686520059469,50.4367394339256,TRUE,FALSE,TRUE
"2013","2612062",21.2348318540514,50.5096498242662,TRUE,FALSE,FALSE
"2014","2612073",21.2029427459711,50.5816299053278,TRUE,FALSE,FALSE
"2015","2612083",20.9850095168945,50.6133999346328,TRUE,FALSE,FALSE
"2016","2613012",19.9172460218255,50.9602322214005,TRUE,FALSE,FALSE
"2017","2613022",20.1087639941077,50.8983446946336,TRUE,FALSE,FALSE
"2018","2613032",19.9366678517321,50.6576336355296,TRUE,FALSE,FALSE
"2019","2613042",19.9866205806238,50.710146693688,TRUE,FALSE,FALSE
"2020","2613052",19.8434383210474,50.7619299509887,TRUE,FALSE,FALSE
"2021","2613063",19.9562113235868,50.8350964865742,TRUE,FALSE,FALSE
"2022","2661011",20.6084679856358,50.8612856834873,TRUE,FALSE,FALSE
"2023","2801011",20.8059268456872,54.252564523654,FALSE,TRUE,FALSE
"2024","2801021",20.4881283442925,54.2865394227482,FALSE,TRUE,FALSE
"2025","2801032",20.8002404496297,54.2447347390209,FALSE,TRUE,FALSE
"2026","2801043",20.9389250403789,54.0850619141825,FALSE,TRUE,FALSE
"2027","2801052",20.4735165297395,54.3012909968434,FALSE,TRUE,FALSE
"2028","2801063",21.0230088187941,54.2913344480814,FALSE,TRUE,FALSE
"2029","2802011",19.8198716985603,54.3766182844832,FALSE,TRUE,FALSE
"2030","2802022",19.9104040968888,54.3734880742463,FALSE,TRUE,FALSE
"2031","2802033",19.7062320631074,54.3154909480588,FALSE,TRUE,FALSE
"2032","2802042",20.1976107003575,54.3464175370797,FALSE,TRUE,FALSE
"2033","2802053",20.1671206136279,54.2384110563819,FALSE,TRUE,FALSE
"2034","2802062",19.9217052020679,54.2592618953234,FALSE,TRUE,FALSE
"2035","2802072",19.8610416276962,54.1723173806035,FALSE,TRUE,FALSE
"2036","2803011",20.1763215192986,53.2409307791775,FALSE,TRUE,FALSE
"2037","2803022",20.1420414486124,53.286109819066,TRUE,TRUE,FALSE
"2038","2803032",20.3000530711458,53.1871560811607,TRUE,TRUE,FALSE
"2039","2803043",19.8316587804314,53.2480276298171,TRUE,TRUE,FALSE
"2040","2803052",20.0141687317485,53.2425776718221,TRUE,TRUE,FALSE
"2041","2803062",19.9378179235031,53.3698638912268,FALSE,TRUE,FALSE
"2042","2804012",19.4246173816875,54.1504156393747,FALSE,TRUE,FALSE
"2043","2804022",19.9163663996434,54.0763683340653,FALSE,TRUE,FALSE
"2044","2804032",19.301665948827,54.0995645303077,FALSE,TRUE,FALSE
"2045","2804042",19.4034075063402,54.0455499537585,FALSE,TRUE,FALSE
"2046","2804052",19.5576929291068,54.2020809170509,FALSE,TRUE,FALSE
"2047","2804063",19.6984316388763,54.2023703841151,FALSE,TRUE,FALSE
"2048","2804073",19.6879148601256,54.0481920722693,FALSE,TRUE,FALSE
"2049","2804082",19.5020994986097,53.9832102818453,FALSE,TRUE,FALSE
"2050","2804093",19.5355660314206,54.2881817687611,FALSE,TRUE,FALSE
"2051","2805011",22.3650701859166,53.8210237117929,FALSE,TRUE,FALSE
"2052","2805022",22.3392096443973,53.823031827086,FALSE,TRUE,FALSE
"2053","2805032",22.6411285657329,53.8518330106308,TRUE,TRUE,FALSE
"2054","2805042",22.3866524069487,53.7054597244997,TRUE,TRUE,FALSE
"2055","2805052",22.1823367312813,53.9109287348425,FALSE,TRUE,FALSE
"2056","2806011",21.7659880029214,54.0340337869157,FALSE,TRUE,FALSE
"2057","2806042",21.7411016012769,54.036572915209,FALSE,TRUE,FALSE
"2058","2806052",22.0388210975863,54.0970559621202,FALSE,TRUE,FALSE
"2059","2806062",21.8462402411376,53.9275590742259,FALSE,TRUE,FALSE
"2060","2806083",21.5729835993966,53.9389401628972,FALSE,TRUE,FALSE
"2061","2806102",22.048222237103,53.9669257281024,FALSE,TRUE,FALSE
"2062","2807011",19.567694325732,53.5997290664244,FALSE,TRUE,FALSE
"2063","2807021",19.7533485673134,53.5060145367212,FALSE,TRUE,FALSE
"2064","2807032",19.5825627163765,53.6318562706707,FALSE,TRUE,FALSE
"2065","2807043",19.266929443577,53.5978028954732,FALSE,TRUE,FALSE
"2066","2807052",19.7823041280411,53.5133656079916,FALSE,TRUE,FALSE
"2067","2807063",19.3791082219715,53.7222437999952,FALSE,TRUE,FALSE
"2068","2807073",19.6219155436084,53.8085761851662,FALSE,TRUE,FALSE
"2069","2808011",21.376276332689,54.0805043841045,FALSE,TRUE,FALSE
"2070","2808022",21.3214546397637,54.239931363716,FALSE,TRUE,FALSE
"2071","2808032",21.4142114441035,54.053566393674,FALSE,TRUE,FALSE
"2072","2808043",21.1566604289968,54.167154934307,FALSE,TRUE,FALSE
"2073","2808053",21.182326777789,54.0233654672763,FALSE,TRUE,FALSE
"2074","2808062",21.4966604526697,54.2243157941213,FALSE,TRUE,FALSE
"2075","2809011",20.5699378312913,54.1320301168908,FALSE,TRUE,FALSE
"2076","2809022",20.7239204977524,54.1082575802169,FALSE,TRUE,FALSE
"2077","2809032",20.5204989877872,54.1220265709509,FALSE,TRUE,FALSE
"2078","2809042",20.2560809982763,54.0546954576983,FALSE,TRUE,FALSE
"2079","2809053",20.1461256613478,54.1361390877167,FALSE,TRUE,FALSE
"2080","2810011",21.3043472362437,53.8652804932002,FALSE,TRUE,FALSE
"2081","2810023",21.5861442481607,53.8161688568094,FALSE,TRUE,FALSE
"2082","2810032",21.3292306541973,53.8892164576938,FALSE,TRUE,FALSE
"2083","2810042",21.3483097610487,53.7203566771056,FALSE,TRUE,FALSE
"2084","2810052",21.1536413634834,53.8442741859651,FALSE,TRUE,FALSE
"2085","2811012",20.5233196803266,53.2798024781341,TRUE,TRUE,FALSE
"2086","2811022",20.6739331398458,53.3506378271342,TRUE,TRUE,FALSE
"2087","2811032",20.2928036316297,53.3371094387599,TRUE,TRUE,FALSE
"2088","2811043",20.4744081864163,53.4216199834499,TRUE,TRUE,FALSE
"2089","2812011",19.5847874570047,53.4232040866086,FALSE,TRUE,FALSE
"2090","2812022",19.347342462112,53.4857444669161,FALSE,TRUE,FALSE
"2091","2812032",19.7562734270296,53.386700522469,FALSE,TRUE,FALSE
"2092","2812042",19.5242518694944,53.3918808145081,FALSE,TRUE,FALSE
"2093","2812052",19.5762872667923,53.4645713613808,FALSE,TRUE,FALSE
"2094","2813032",22.3408965962921,54.1466065385728,TRUE,TRUE,FALSE
"2095","2813043",22.4906861213293,54.0343192392564,TRUE,TRUE,FALSE
"2096","2813052",22.2959988513403,54.0214163865816,FALSE,TRUE,FALSE
"2097","2813062",22.6009661907022,53.969633589222,TRUE,TRUE,FALSE
"2098","2814013",20.7189623585623,53.8380013977848,FALSE,TRUE,FALSE
"2099","2814023",20.9684048658538,53.8620417437376,FALSE,TRUE,FALSE
"2100","2814033",20.4253200523763,53.9873723901476,FALSE,TRUE,FALSE
"2101","2814042",20.4972855574117,53.875040955217,FALSE,TRUE,FALSE
"2102","2814052",20.2486852965721,53.7309756757296,FALSE,TRUE,FALSE
"2103","2814063",20.7370582960648,53.9782004676604,FALSE,TRUE,FALSE
"2104","2814072",20.2674857743726,53.8252173290139,FALSE,TRUE,FALSE
"2105","2814082",20.9915433223647,53.988869964845,FALSE,TRUE,FALSE
"2106","2814093",20.3090627582453,53.5703808944472,FALSE,TRUE,FALSE
"2107","2814102",20.6441468216141,53.6837350198356,FALSE,TRUE,FALSE
"2108","2814112",20.4381877649552,53.6589999545681,FALSE,TRUE,FALSE
"2109","2814122",20.2361496414732,53.9269717559532,FALSE,TRUE,FALSE
"2110","2815011",19.9651398019808,53.7043120988299,FALSE,TRUE,FALSE
"2111","2815022",20.0418128513297,53.453822574596,FALSE,TRUE,FALSE
"2112","2815032",20.1184378295736,53.5287201894333,FALSE,TRUE,FALSE
"2113","2815042",20.0602676909333,53.799683975871,FALSE,TRUE,FALSE
"2114","2815052",19.731674845646,53.9021316494595,FALSE,TRUE,FALSE
"2115","2815063",20.076409114219,53.9869268209213,FALSE,TRUE,FALSE
"2116","2815073",19.8143490978573,53.7522586562737,FALSE,TRUE,FALSE
"2117","2815083",19.9267546479925,53.916388331162,FALSE,TRUE,FALSE
"2118","2815092",19.9564471106102,53.642125403924,FALSE,TRUE,FALSE
"2119","2816013",22.0841843890132,53.6328084626251,TRUE,TRUE,FALSE
"2120","2816023",21.932700873439,53.8075192353569,FALSE,TRUE,FALSE
"2121","2816033",21.7810844997148,53.6081176317066,TRUE,TRUE,FALSE
"2122","2816043",21.5703887263379,53.6398258775731,FALSE,TRUE,FALSE
