Kod TERYT,Gmina,Powiat,Województwo,Liczba wyborców uprawnionych do głosowania,Liczba otrzymanych kopert zwrotnych,Liczba kart nieważnych,Liczba kart ważnych,Liczba głosów nieważnych,Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów,PO,Konfederacja,PSL,PIS,SLD,Inne
280805,gm. Reszel,kętrzyński,warmińsko-mazurskie,6130,1,0,3071,52,3019,534,178,338,1157.0,802,10.0
280806,gm. Srokowo,kętrzyński,warmińsko-mazurskie,3069,0,0,1337,38,1299,234,94,199,581.0,178,13.0
280901,m. Lidzbark Warmiński,lidzbarski,warmińsko-mazurskie,12149,0,0,7100,96,7004,3239,405,363,2195.0,667,135.0
280902,gm. Kiwity,lidzbarski,warmińsko-mazurskie,2689,2,0,1279,36,1243,245,92,129,662.0,86,29.0
280903,gm. Lidzbark Warmiński,lidzbarski,warmińsko-mazurskie,5330,0,1,2285,62,2223,796,138,170,953.0,119,47.0
280904,gm. Lubomino,lidzbarski,warmińsko-mazurskie,2804,0,0,1200,29,1171,324,60,120,569.0,80,18.0
280905,gm. Orneta,lidzbarski,warmińsko-mazurskie,9412,0,0,4639,94,4545,1339,280,300,1954.0,534,138.0
281001,m. Mrągowo,mrągowski,warmińsko-mazurskie,17093,0,3,9864,122,9742,3352,639,1005,3398.0,1285,63.0
281002,gm. Mikołajki,mrągowski,warmińsko-mazurskie,6521,0,1,3231,64,3167,955,181,378,1221.0,408,24.0
281003,gm. Mrągowo,mrągowski,warmińsko-mazurskie,6274,0,0,3098,52,3046,869,209,438,1187.0,330,13.0
281004,gm. Piecki,mrągowski,warmińsko-mazurskie,5977,0,0,2834,60,2774,604,185,375,1374.0,220,16.0
281005,gm. Sorkwity,mrągowski,warmińsko-mazurskie,3695,0,0,1816,52,1764,322,114,431,722.0,169,6.0
281101,gm. Janowiec Kościelny,nidzicki,warmińsko-mazurskie,2551,0,0,1253,32,1221,110,87,142,796.0,73,13.0
281102,gm. Janowo,nidzicki,warmińsko-mazurskie,2123,0,0,1002,13,989,156,64,97,569.0,95,8.0
281103,gm. Kozłowo,nidzicki,warmińsko-mazurskie,4599,0,0,1799,61,1738,227,105,220,1017.0,156,13.0
281104,gm. Nidzica,nidzicki,warmińsko-mazurskie,16330,0,0,8518,111,8407,2036,518,746,4011.0,1046,50.0
281201,m. Nowe Miasto Lubawskie,nowomiejski,warmińsko-mazurskie,8268,0,1,4813,74,4739,1163,172,977,1859.0,502,66.0
281202,gm. Biskupiec,nowomiejski,warmińsko-mazurskie,7400,0,0,3807,120,3687,484,117,1015,1602.0,444,25.0
281203,gm. Grodziczno,nowomiejski,warmińsko-mazurskie,4905,0,0,2558,63,2495,213,88,414,1607.0,125,48.0
281204,gm. Kurzętnik,nowomiejski,warmińsko-mazurskie,6886,0,0,3710,75,3635,365,212,732,1995.0,269,62.0
281205,gm. Nowe Miasto Lubawskie,nowomiejski,warmińsko-mazurskie,6295,0,0,3291,79,3212,401,160,650,1658.0,275,68.0
281303,gm. Kowale Oleckie,olecki,warmińsko-mazurskie,3870,0,0,1479,24,1455,181,90,249,772.0,153,10.0
281304,gm. Olecko,olecki,warmińsko-mazurskie,16544,2,2,8440,119,8321,1776,529,1281,3675.0,1001,59.0
281305,gm. Świętajno,olecki,warmińsko-mazurskie,3081,0,0,1256,31,1225,193,58,223,629.0,113,9.0
281306,gm. Wieliczki,olecki,warmińsko-mazurskie,2603,0,0,1186,38,1148,141,116,122,668.0,93,8.0
281401,gm. Barczewo,olsztyński,warmińsko-mazurskie,14294,0,0,7740,126,7614,2102,536,1049,2697.0,1166,64.0
281402,gm. Biskupiec,olsztyński,warmińsko-mazurskie,14601,2,0,7407,121,7286,1205,430,2093,2648.0,852,58.0
281403,gm. Dobre Miasto,olsztyński,warmińsko-mazurskie,12379,0,0,6498,97,6401,1520,578,1106,2520.0,634,43.0
281404,gm. Dywity,olsztyński,warmińsko-mazurskie,9416,0,0,5797,76,5721,2053,383,657,1734.0,860,34.0
281405,gm. Gietrzwałd,olsztyński,warmińsko-mazurskie,5196,1,0,3009,60,2949,928,241,406,925.0,425,24.0
281406,gm. Jeziorany,olsztyński,warmińsko-mazurskie,6015,1,0,2656,63,2593,363,169,607,1132.0,307,15.0
281407,gm. Jonkowo,olsztyński,warmińsko-mazurskie,5752,0,0,3309,59,3250,1194,240,364,984.0,453,15.0
281408,gm. Kolno,olsztyński,warmińsko-mazurskie,2566,0,0,1131,33,1098,145,45,248,527.0,129,4.0
281409,gm. Olsztynek,olsztyński,warmińsko-mazurskie,10764,0,0,5293,118,5175,1388,591,629,1961.0,584,22.0
281410,gm. Purda,olsztyński,warmińsko-mazurskie,6749,0,0,3634,59,3575,976,254,489,1238.0,591,27.0
281411,gm. Stawiguda,olsztyński,warmińsko-mazurskie,7998,2,0,5533,61,5472,1973,436,734,1371.0,903,55.0
281412,gm. Świątki,olsztyński,warmińsko-mazurskie,3133,0,0,1390,32,1358,263,94,206,638.0,145,12.0
281501,m. Ostróda,ostródzki,warmińsko-mazurskie,25401,1,0,15181,214,14967,5179,905,1088,4925.0,2453,417.0
281502,gm. Dąbrówno,ostródzki,warmińsko-mazurskie,3319,0,0,1429,36,1393,205,106,172,767.0,120,23.0
281503,gm. Grunwald,ostródzki,warmińsko-mazurskie,4305,0,0,1672,54,1618,287,75,246,796.0,163,51.0
281504,gm. Łukta,ostródzki,warmińsko-mazurskie,3600,0,0,1637,34,1603,423,126,249,554.0,202,49.0
281505,gm. Małdyty,ostródzki,warmińsko-mazurskie,4879,0,0,2079,42,2037,484,107,290,852.0,261,43.0
281506,gm. Miłakowo,ostródzki,warmińsko-mazurskie,4275,0,1,1882,35,1847,464,119,196,849.0,177,42.0
281507,gm. Miłomłyn,ostródzki,warmińsko-mazurskie,3979,0,0,1915,52,1863,647,113,168,688.0,216,31.0
281508,gm. Morąg,ostródzki,warmińsko-mazurskie,18855,1,0,9785,220,9565,3277,485,1063,3558.0,943,239.0
281509,gm. Ostróda,ostródzki,warmińsko-mazurskie,12392,1,0,6130,151,5979,1440,455,774,2394.0,732,184.0
281601,gm. Biała Piska,piski,warmińsko-mazurskie,9050,0,0,4054,123,3931,777,198,487,2191.0,259,19.0
281602,gm. Orzysz,piski,warmińsko-mazurskie,7052,0,0,3395,74,3321,473,193,678,1557.0,398,22.0
281603,gm. Pisz,piski,warmińsko-mazurskie,21302,0,1,10833,121,10712,1798,713,1491,5694.0,967,49.0
281604,gm. Ruciane-Nida,piski,warmińsko-mazurskie,6515,0,0,3384,58,3326,636,254,512,1622.0,286,16.0
281701,m. Szczytno,szczycieński,warmińsko-mazurskie,18384,0,0,10861,111,10750,2830,660,1509,4240.0,1420,91.0
281702,gm. Dźwierzuty,szczycieński,warmińsko-mazurskie,5328,0,0,2330,59,2271,292,153,512,1089.0,219,6.0
281703,gm. Jedwabno,szczycieński,warmińsko-mazurskie,3090,0,0,1409,42,1367,262,78,250,618.0,146,13.0
281704,gm. Pasym,szczycieński,warmińsko-mazurskie,4303,0,0,2135,62,2073,348,190,239,905.0,371,20.0
281705,gm. Rozogi,szczycieński,warmińsko-mazurskie,4445,0,0,2034,47,1987,182,140,293,1282.0,75,15.0
281706,gm. Szczytno,szczycieński,warmińsko-mazurskie,9820,0,0,5114,111,5003,1053,345,906,2165.0,492,42.0
281707,gm. Świętajno,szczycieński,warmińsko-mazurskie,4803,1,0,2399,51,2348,338,120,454,1228.0,177,31.0
281708,gm. Wielbark,szczycieński,warmińsko-mazurskie,5080,0,0,2159,67,2092,286,112,407,1116.0,157,14.0
281801,gm. Banie Mazurskie,gołdapski,warmińsko-mazurskie,3027,0,0,1285,37,1248,263,49,224,521.0,182,9.0
281802,gm. Dubeninki,gołdapski,warmińsko-mazurskie,2303,0,0,979,32,947,98,49,150,546.0,93,11.0
281803,gm. Gołdap,gołdapski,warmińsko-mazurskie,15879,2,0,7582,109,7473,2270,395,846,2871.0,1046,45.0
281901,gm. Budry,węgorzewski,warmińsko-mazurskie,2315,1,0,1034,22,1012,131,56,216,539.0,69,1.0
281902,gm. Pozezdrze,węgorzewski,warmińsko-mazurskie,2652,1,0,1262,22,1240,239,44,207,609.0,131,10.0
281903,gm. Węgorzewo,węgorzewski,warmińsko-mazurskie,12916,1,0,6652,75,6577,1680,402,1213,2347.0,894,41.0
286101,m. Elbląg,Elbląg,warmińsko-mazurskie,90392,9,2,54271,478,53793,18724,2940,3372,19215.0,8395,1147.0
286201,m. Olsztyn,Olsztyn,warmińsko-mazurskie,129939,11,3,87212,745,86467,29141,6047,8435,26897.0,15291,656.0
300101,m. Chodzież,chodzieski,wielkopolskie,14769,0,0,9597,117,9480,3680,558,1055,2569.0,1618,0.0
300102,gm. Budzyń,chodzieski,wielkopolskie,6447,0,0,3574,70,3504,848,323,588,1234.0,511,0.0
300103,gm. Chodzież,chodzieski,wielkopolskie,4605,0,0,2750,40,2710,820,207,477,827.0,379,0.0
300104,gm. Margonin,chodzieski,wielkopolskie,4935,0,0,3096,68,3028,737,263,622,1001.0,405,0.0
300105,gm. Szamocin,chodzieski,wielkopolskie,5818,0,0,3153,59,3094,535,172,899,1176.0,312,0.0
300201,m. Czarnków,czarnkowsko-trzcianecki,wielkopolskie,8457,0,0,5283,50,5233,2237,333,507,1543.0,613,0.0
300202,gm. Czarnków,czarnkowsko-trzcianecki,wielkopolskie,8817,0,0,4811,144,4667,1326,373,641,1865.0,462,0.0
300203,gm. Drawsko,czarnkowsko-trzcianecki,wielkopolskie,4615,0,0,2628,50,2578,539,158,298,1208.0,375,0.0
300204,gm. Krzyż Wielkopolski,czarnkowsko-trzcianecki,wielkopolskie,6860,0,0,3602,58,3544,1062,202,403,1372.0,505,0.0
300205,gm. Lubasz,czarnkowsko-trzcianecki,wielkopolskie,5826,0,0,3460,77,3383,1010,250,545,1231.0,347,0.0
300206,gm. Połajewo,czarnkowsko-trzcianecki,wielkopolskie,4814,0,0,2663,80,2583,595,168,419,1167.0,234,0.0
300207,gm. Trzcianka,czarnkowsko-trzcianecki,wielkopolskie,18425,1,2,10877,164,10713,2623,578,2511,3771.0,1230,0.0
300208,gm. Wieleń,czarnkowsko-trzcianecki,wielkopolskie,9605,0,0,5164,123,5041,1102,290,917,2140.0,592,0.0
300301,m. Gniezno,gnieźnieński,wielkopolskie,52789,5,4,33995,351,33644,10450,2145,1648,11197.0,7992,212.0
300302,gm. Czerniejewo,gnieźnieński,wielkopolskie,6205,0,5,3585,74,3511,745,241,307,1509.0,683,26.0
300303,gm. Gniezno,gnieźnieński,wielkopolskie,9091,0,0,5834,79,5755,1507,410,699,2047.0,1053,39.0
300304,gm. Kiszkowo,gnieźnieński,wielkopolskie,4226,0,0,2354,54,2300,398,150,330,1011.0,391,20.0
300305,gm. Kłecko,gnieźnieński,wielkopolskie,5801,0,0,3457,71,3386,551,212,358,1626.0,613,26.0
300306,gm. Łubowo,gnieźnieński,wielkopolskie,4983,0,0,3130,60,3070,751,185,322,1258.0,535,19.0
300307,gm. Mieleszyn,gnieźnieński,wielkopolskie,3037,0,0,1594,33,1561,271,80,175,787.0,241,7.0
300308,gm. Niechanowo,gnieźnieński,wielkopolskie,4571,0,0,2793,69,2724,392,148,135,1193.0,846,10.0
300309,gm. Trzemeszno,gnieźnieński,wielkopolskie,10884,0,0,5717,118,5599,1036,455,545,2516.0,989,58.0
300310,gm. Witkowo,gnieźnieński,wielkopolskie,10571,0,0,6394,112,6282,992,320,483,2792.0,1658,37.0
300401,gm. Borek Wielkopolski,gostyński,wielkopolskie,5875,0,0,3024,61,2963,495,240,429,1448.0,351,0.0
300402,gm. Gostyń,gostyński,wielkopolskie,21834,0,0,13051,211,12840,3095,1531,1156,5083.0,1975,0.0
300403,gm. Krobia,gostyński,wielkopolskie,10100,0,0,5250,86,5164,877,452,579,2618.0,638,0.0
300404,gm. Pępowo,gostyński,wielkopolskie,4696,0,0,2763,67,2696,644,181,251,1387.0,233,0.0
300405,gm. Piaski,gostyński,wielkopolskie,6813,0,0,3818,70,3748,759,401,423,1732.0,433,0.0
300406,gm. Pogorzela,gostyński,wielkopolskie,3918,1,0,1974,50,1924,517,114,283,869.0,141,0.0
300407,gm. Poniec,gostyński,wielkopolskie,6067,0,0,3029,100,2929,497,293,373,1432.0,334,0.0
300501,gm. Granowo,grodziski,wielkopolskie,3865,0,0,2249,61,2188,564,169,220,1062.0,173,0.0
300502,gm. Grodzisk Wielkopolski,grodziski,wielkopolskie,15102,1,0,9165,149,9016,2932,619,740,3318.0,1407,0.0
300503,gm. Kamieniec,grodziski,wielkopolskie,5092,0,0,2863,80,2783,836,164,320,1241.0,222,0.0
300504,gm. Rakoniewice,grodziski,wielkopolskie,9941,0,0,5668,116,5552,1457,464,892,2249.0,490,0.0
300505,gm. Wielichowo,grodziski,wielkopolskie,5315,0,0,3114,58,3056,719,235,424,1440.0,238,0.0
300601,gm. Jaraczewo,jarociński,wielkopolskie,6326,0,0,3697,74,3623,307,198,742,2076.0,300,0.0
300602,gm. Jarocin,jarociński,wielkopolskie,35460,5,0,21183,318,20865,4501,1162,3357,8981.0,2864,0.0
300603,gm. Kotlin,jarociński,wielkopolskie,5557,0,0,3023,64,2959,389,165,484,1637.0,284,0.0
300604,gm. Żerków,jarociński,wielkopolskie,8167,0,0,4534,75,4459,539,254,742,2595.0,329,0.0
300701,gm. Blizanów,kaliski,wielkopolskie,7946,0,0,4480,67,4413,711,304,759,2177.0,462,0.0
300702,gm. Brzeziny,kaliski,wielkopolskie,4637,0,0,2603,35,2568,177,148,459,1423.0,361,0.0
300703,gm. Ceków-Kolonia,kaliski,wielkopolskie,3815,0,0,2084,65,2019,443,73,447,911.0,145,0.0
300704,gm. Godziesze Wielkie,kaliski,wielkopolskie,7565,0,0,4487,64,4423,567,273,665,2395.0,523,0.0
300705,gm. Koźminek,kaliski,wielkopolskie,6024,0,0,3234,39,3195,381,206,449,1873.0,286,0.0
300706,gm. Lisków,kaliski,wielkopolskie,4286,0,0,2246,45,2201,222,78,442,1239.0,220,0.0
300707,gm. Mycielin,kaliski,wielkopolskie,3929,0,0,2061,35,2026,191,92,357,1224.0,162,0.0
300708,gm. Opatówek,kaliski,wielkopolskie,8522,0,0,5239,60,5179,848,337,503,2786.0,705,0.0
300709,gm. Stawiszyn,kaliski,wielkopolskie,5689,0,0,3211,81,3130,441,181,536,1645.0,327,0.0
300710,gm. Szczytniki,kaliski,wielkopolskie,6218,0,0,3659,52,3607,233,135,469,2486.0,284,0.0
300711,gm. Żelazków,kaliski,wielkopolskie,7547,0,2,4554,67,4487,841,265,513,2422.0,446,0.0
300801,gm. Baranów,kępiński,wielkopolskie,6274,0,0,3917,63,3854,1193,231,426,1741.0,263,0.0
300802,gm. Bralin,kępiński,wielkopolskie,4693,0,0,3014,64,2950,881,168,267,1328.0,306,0.0
300803,gm. Kępno,kępiński,wielkopolskie,19083,1,0,11772,122,11650,4277,636,1019,4605.0,1113,0.0
300804,gm. Łęka Opatowska,kępiński,wielkopolskie,4149,0,0,2488,53,2435,711,117,299,1168.0,140,0.0
300805,gm. Perzów,kępiński,wielkopolskie,2995,1,0,1691,24,1667,563,97,136,722.0,149,0.0
300806,gm. Rychtal,kępiński,wielkopolskie,3053,0,0,1650,37,1613,384,109,218,774.0,128,0.0
300807,gm. Trzcinica,kępiński,wielkopolskie,3888,0,0,2371,52,2319,840,99,180,1121.0,79,0.0
300901,m. Koło,kolski,wielkopolskie,17099,0,0,10261,135,10126,2482,663,755,4528.0,1641,57.0
300902,gm. Babiak,kolski,wielkopolskie,6327,0,0,3414,73,3341,256,139,514,2079.0,340,13.0
300903,gm. Chodów,kolski,wielkopolskie,2578,0,0,1295,33,1262,84,72,218,795.0,87,6.0
300904,gm. Dąbie,kolski,wielkopolskie,5121,0,0,2825,49,2776,238,125,228,1954.0,217,14.0
300905,gm. Grzegorzew,kolski,wielkopolskie,4516,0,0,2507,43,2464,308,123,222,1605.0,197,9.0
300906,gm. Kłodawa,kolski,wielkopolskie,10214,0,0,5440,104,5336,878,310,420,3103.0,607,18.0
300907,gm. Koło,kolski,wielkopolskie,5971,0,0,3520,33,3487,585,201,281,2061.0,347,12.0
300908,gm. Kościelec,kolski,wielkopolskie,5344,0,0,3062,63,2999,358,150,291,1914.0,273,13.0
300909,gm. Olszówka,kolski,wielkopolskie,3641,0,0,1922,48,1874,147,105,168,1318.0,127,9.0
300910,gm. Osiek Mały,kolski,wielkopolskie,4782,0,0,2605,29,2576,221,197,285,1683.0,187,3.0
300911,gm. Przedecz,kolski,wielkopolskie,3283,0,0,1646,41,1605,164,98,186,976.0,175,6.0
301001,gm. Golina,koniński,wielkopolskie,9603,0,0,5524,68,5456,1112,312,483,2930.0,589,30.0
301002,gm. Grodziec,koniński,wielkopolskie,4096,0,0,2082,34,2048,234,94,208,1269.0,228,15.0
301003,gm. Kazimierz Biskupi,koniński,wielkopolskie,9024,0,0,5304,83,5221,947,287,560,2767.0,633,27.0
301004,gm. Kleczew,koniński,wielkopolskie,7889,1,0,4481,101,4380,426,269,531,2765.0,367,22.0
301005,gm. Kramsk,koniński,wielkopolskie,8906,0,0,5014,71,4943,710,291,432,2977.0,498,35.0
301006,gm. Krzymów,koniński,wielkopolskie,6268,0,2,3578,51,3527,562,210,219,2259.0,262,15.0
301007,gm. Rychwał,koniński,wielkopolskie,6565,0,0,3647,62,3585,350,171,337,2276.0,426,25.0
301008,gm. Rzgów,koniński,wielkopolskie,5606,0,0,3172,44,3128,501,196,269,1803.0,340,19.0
301009,gm. Skulsk,koniński,wielkopolskie,4899,0,0,2355,58,2297,308,139,260,1399.0,179,12.0
301010,gm. Sompolno,koniński,wielkopolskie,8292,1,0,4435,100,4335,473,260,366,2756.0,464,16.0
301011,gm. Stare Miasto,koniński,wielkopolskie,9388,0,0,5804,94,5710,986,326,434,2789.0,1155,20.0
301012,gm. Ślesin,koniński,wielkopolskie,11249,0,0,6241,116,6125,948,293,928,3396.0,531,29.0
301013,gm. Wierzbinek,koniński,wielkopolskie,5646,0,0,2826,56,2770,205,70,275,2082.0,127,11.0
301014,gm. Wilczyn,koniński,wielkopolskie,4795,0,0,2529,78,2451,216,107,307,1627.0,184,10.0
301101,m. Kościan,kościański,wielkopolskie,18789,7,0,12278,191,12087,4371,738,1354,3721.0,1903,0.0
301102,gm. Czempiń,kościański,wielkopolskie,9035,1,0,5294,135,5159,1385,411,797,1870.0,696,0.0
301103,gm. Kościan,kościański,wielkopolskie,12442,0,0,7295,173,7122,1725,485,1184,2890.0,838,0.0
301104,gm. Krzywiń,kościański,wielkopolskie,7790,0,1,4480,118,4362,380,198,1315,2177.0,292,0.0
301105,gm. Śmigiel,kościański,wielkopolskie,13638,0,0,7586,186,7400,1624,444,1098,3299.0,935,0.0
301201,m. Sulmierzyce,krotoszyński,wielkopolskie,2175,0,0,1259,40,1219,214,82,229,599.0,95,0.0
301202,gm. Kobylin,krotoszyński,wielkopolskie,6281,0,0,3374,90,3284,561,179,581,1681.0,282,0.0
301203,gm. Koźmin Wielkopolski,krotoszyński,wielkopolskie,10474,1,0,5718,120,5598,1098,352,1011,2610.0,527,0.0
301204,gm. Krotoszyn,krotoszyński,wielkopolskie,31205,2,0,18619,234,18385,3897,1182,3562,7570.0,2174,0.0
301205,gm. Rozdrażew,krotoszyński,wielkopolskie,4027,0,0,2223,38,2185,222,131,420,1296.0,116,0.0
301206,gm. Zduny,krotoszyński,wielkopolskie,5760,0,0,3190,64,3126,584,238,427,1434.0,443,0.0
301301,gm. Krzemieniewo,leszczyński,wielkopolskie,6583,1,0,3684,96,3588,696,275,431,1718.0,468,0.0
301302,gm. Lipno,leszczyński,wielkopolskie,6248,1,0,3870,71,3799,970,302,434,1418.0,675,0.0
301303,gm. Osieczna,leszczyński,wielkopolskie,7209,0,0,4246,96,4150,1140,298,441,1707.0,564,0.0
301304,gm. Rydzyna,leszczyński,wielkopolskie,7295,0,0,4468,76,4392,1223,335,509,1673.0,652,0.0
301305,gm. Święciechowa,leszczyński,wielkopolskie,6106,0,0,3656,57,3599,907,269,513,1342.0,568,0.0
301306,gm. Wijewo,leszczyński,wielkopolskie,2954,0,0,1717,57,1660,268,142,317,750.0,183,0.0
301307,gm. Włoszakowice,leszczyński,wielkopolskie,7347,0,0,4331,101,4230,946,251,642,1767.0,624,0.0
301401,gm. Chrzypsko Wielkie,międzychodzki,wielkopolskie,2685,0,0,1378,37,1341,397,57,123,545.0,219,0.0
301402,gm. Kwilcz,międzychodzki,wielkopolskie,4951,0,0,2726,69,2657,773,124,442,992.0,326,0.0
301403,gm. Międzychód,międzychodzki,wielkopolskie,14194,0,0,8465,129,8336,2707,595,682,2447.0,1905,0.0
301404,gm. Sieraków,międzychodzki,wielkopolskie,6818,0,0,3746,81,3665,1133,173,265,1214.0,880,0.0
301501,gm. Kuślin,nowotomyski,wielkopolskie,4256,1,1,2364,70,2294,604,138,334,1027.0,191,0.0
301502,gm. Lwówek,nowotomyski,wielkopolskie,7068,0,0,3863,71,3792,1277,210,500,1539.0,266,0.0
301503,gm. Miedzichowo,nowotomyski,wielkopolskie,2959,0,0,1694,58,1636,552,96,164,651.0,173,0.0
301504,gm. Nowy Tomyśl,nowotomyski,wielkopolskie,20335,1,0,13013,175,12838,5532,905,1098,3792.0,1511,0.0
301505,gm. Opalenica,nowotomyski,wielkopolskie,12483,0,0,7780,117,7663,2658,444,1227,2684.0,650,0.0
301506,gm. Zbąszyń,nowotomyski,wielkopolskie,10579,0,0,6665,108,6557,3147,518,386,2067.0,439,0.0
301601,gm. Oborniki,obornicki,wielkopolskie,25794,1,0,16188,223,15965,4580,1033,3513,4825.0,2014,0.0
301602,gm. Rogoźno,obornicki,wielkopolskie,13601,1,0,7683,129,7554,2057,500,1101,2742.0,1154,0.0
301603,gm. Ryczywół,obornicki,wielkopolskie,5556,0,0,3009,73,2936,595,188,709,1159.0,285,0.0
301701,m. Ostrów Wielkopolski,ostrowski,wielkopolskie,56480,9,4,36933,420,36513,14377,2305,2956,12132.0,4743,0.0
301702,gm. Nowe Skalmierzyce,ostrowski,wielkopolskie,12159,0,0,7018,124,6894,1477,510,781,3396.0,730,0.0
301703,gm. Odolanów,ostrowski,wielkopolskie,11517,0,0,6794,149,6645,1128,505,512,3736.0,764,0.0
301704,gm. Ostrów Wielkopolski,ostrowski,wielkopolskie,14868,0,0,8729,145,8584,1817,563,1224,4248.0,732,0.0
301705,gm. Przygodzice,ostrowski,wielkopolskie,9503,0,0,5836,111,5725,1199,362,867,2740.0,557,0.0
301706,gm. Raszków,ostrowski,wielkopolskie,9144,0,0,5347,89,5258,968,323,640,2902.0,425,0.0
301707,gm. Sieroszewice,ostrowski,wielkopolskie,7562,0,0,4100,72,4028,576,303,496,2373.0,280,0.0
301708,gm. Sośnie,ostrowski,wielkopolskie,5205,0,0,2729,66,2663,450,200,333,1465.0,215,0.0
301801,gm. Czajków,ostrzeszowski,wielkopolskie,2037,0,0,1155,13,1142,123,67,267,580.0,105,0.0
301802,gm. Doruchów,ostrzeszowski,wielkopolskie,4171,0,0,2319,41,2278,298,133,465,1234.0,148,0.0
301803,gm. Grabów nad Prosną,ostrzeszowski,wielkopolskie,6242,0,0,3607,77,3530,391,251,903,1645.0,340,0.0
301804,gm. Kobyla Góra,ostrzeszowski,wielkopolskie,4764,0,0,2736,54,2682,510,216,673,1046.0,237,0.0
301805,gm. Kraszewice,ostrzeszowski,wielkopolskie,2815,0,0,1560,28,1532,192,87,419,748.0,86,0.0
301806,gm. Mikstat,ostrzeszowski,wielkopolskie,4823,0,0,2693,55,2638,253,144,355,1701.0,185,0.0
301807,gm. Ostrzeszów,ostrzeszowski,wielkopolskie,18744,5,0,11252,145,11107,3152,642,2001,4117.0,1195,0.0
301901,m. Piła,pilski,wielkopolskie,55130,4,2,35935,307,35628,12490,2253,3604,10814.0,6467,0.0
301902,gm. Białośliwie,pilski,wielkopolskie,3706,0,0,2199,47,2152,361,154,505,941.0,191,0.0
301903,gm. Kaczory,pilski,wielkopolskie,6113,0,0,3691,55,3636,832,285,558,1559.0,402,0.0
301904,gm. Łobżenica,pilski,wielkopolskie,7343,0,0,3828,107,3721,480,198,617,2125.0,301,0.0
301905,gm. Miasteczko Krajeńskie,pilski,wielkopolskie,2504,0,0,1356,22,1334,304,112,230,518.0,170,0.0
301906,gm. Szydłowo,pilski,wielkopolskie,6859,1,1,3976,70,3906,1109,312,554,1347.0,584,0.0
301907,gm. Ujście,pilski,wielkopolskie,6220,0,0,3570,70,3500,963,242,489,1334.0,472,0.0
301908,gm. Wyrzysk,pilski,wielkopolskie,10773,1,1,5754,138,5616,1204,397,802,2572.0,641,0.0
301909,gm. Wysoka,pilski,wielkopolskie,5047,0,0,2664,45,2619,515,186,369,1314.0,235,0.0
302001,gm. Chocz,pleszewski,wielkopolskie,3812,1,0,2035,34,2001,237,126,413,1003.0,222,0.0
302002,gm. Czermin,pleszewski,wielkopolskie,3794,0,0,2290,49,2241,232,105,509,1275.0,120,0.0
302003,gm. Dobrzyca,pleszewski,wielkopolskie,6309,0,1,3486,107,3379,370,151,1043,1576.0,239,0.0
302004,gm. Gizałki,pleszewski,wielkopolskie,3597,0,0,1936,54,1882,195,79,296,1202.0,110,0.0
302005,gm. Gołuchów,pleszewski,wielkopolskie,8568,0,0,5162,96,5066,874,280,947,2492.0,473,0.0
302006,gm. Pleszew,pleszewski,wielkopolskie,23078,0,0,13600,196,13404,3816,816,1731,5514.0,1527,0.0
302101,m. Luboń,poznański,wielkopolskie,23781,2,0,17559,167,17392,7637,1256,1094,4562.0,2843,0.0
302102,m. Puszczykowo,poznański,wielkopolskie,7965,0,4,5997,50,5947,3081,287,301,1544.0,734,0.0
302103,gm. Buk,poznański,wielkopolskie,9666,0,0,6356,103,6253,2078,415,791,2250.0,719,0.0
302104,gm. Czerwonak,poznański,wielkopolskie,21020,3,4,14996,149,14847,6605,881,956,4230.0,2175,0.0
302105,gm. Dopiewo,poznański,wielkopolskie,19765,1,0,15282,140,15142,7385,965,1313,3434.0,2045,0.0
302106,gm. Kleszczewo,poznański,wielkopolskie,6312,0,2,4672,63,4609,1847,342,429,1356.0,635,0.0
302107,gm. Komorniki,poznański,wielkopolskie,21302,2,5,16259,142,16117,8007,1109,1130,3362.0,2509,0.0
302108,gm. Kostrzyn,poznański,wielkopolskie,14217,0,0,8776,126,8650,2875,725,892,3047.0,1111,0.0
302109,gm. Kórnik,poznański,wielkopolskie,21167,0,0,15310,151,15159,6621,1150,1095,4151.0,2142,0.0
302110,gm. Mosina,poznański,wielkopolskie,24886,2,0,17373,211,17162,6779,1151,1285,5432.0,2515,0.0
302111,gm. Murowana Goślina,poznański,wielkopolskie,12925,0,5,8619,106,8513,3362,594,701,2509.0,1347,0.0
302112,gm. Pobiedziska,poznański,wielkopolskie,15185,3,0,10023,138,9885,3614,688,1040,3029.0,1514,0.0
